,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
487,58,35,2017-05-02,00,24,14:20,09:40,05:50,1387,A CORUA,"0,0","1014,6","1010,1",A CORUA,"7,5","12,6","17,6","14,3","11,0","2,8"
488,58,34,2017-05-03,00,24,14:00,15:50,05:30,1387,A CORUA,"0,0","1010,1","1002,4",A CORUA,"5,8","12,0","21,6","16,0","10,5","1,7"
489,58,24,2017-05-04,00,24,16:10,11:40,05:10,1387,A CORUA,"2,0","1002,4","995,9",A CORUA,"13,3","4,2","23,8","18,6","13,3","2,8"
490,58,22,2017-05-05,24,04,23:40,10:40,Varias,1387,A CORUA,"3,2","1001,4","993,8",A CORUA,"15,0","3,7","19,6","16,3","13,0","3,3"
491,58,22,2017-05-06,24,00,12:00,14:20,Varias,1387,A CORUA,"0,0","1012,6","1001,4",A CORUA,"12,2","10,2","21,4","17,0","12,7","3,9"
492,58,34,2017-05-07,Varias,24,13:50,11:10,05:50,1387,A CORUA,"0,0","1014,2","1010,6",A CORUA,"8,3","11,0","23,4","19,2","14,9","2,2"
493,58,13,2017-05-08,00,24,07:10,10:20,05:30,1387,A CORUA,"0,0","1010,6","1004,1",A CORUA,"6,4","9,9","24,6","20,1","15,6","2,8"
494,58,27,2017-05-09,00,24,15:01,14:05,04:00,1387,A CORUA,"3,0","1004,1","996,6",A CORUA,"10,0","3,8","22,0","18,0","13,9","1,9"
495,58,17,2017-05-10,00,24,21:20,10:20,23:40,1387,A CORUA,"13,2","996,6","985,7",A CORUA,"12,5","3,0","20,0","16,5","13,0","2,2"
496,58,22,2017-05-11,23,04,15:30,14:50,00:10,1387,A CORUA,"0,6","990,1","983,4",A CORUA,"15,6","6,3","20,0","16,0","12,0","5,6"
497,58,27,2017-05-12,24,Varias,16:20,10:20,23:59,1387,A CORUA,"5,4","1003,6","990,0",A CORUA,"10,0","4,3","17,9","15,6","13,2","3,6"
498,58,22,2017-05-13,24,03,11:20,12:30,02:40,1387,A CORUA,"6,8","1011,2","1002,8",A CORUA,"15,6","4,8","19,5","15,8","12,0","4,7"
499,58,20,2017-05-14,23,02,17:00,15:30,03:20,1387,A CORUA,Ip,"1017,0","1011,0",A CORUA,"13,9","6,9","22,1","17,8","13,4","5,3"
500,58,17,2017-05-15,21,02,11:20,14:40,04:30,1387,A CORUA,"0,0","1018,7","1016,4",A CORUA,"8,3","6,8","25,6","21,4","17,3","1,9"
501,58,30,2017-05-16,00,24,11:20,11:10,22:30,1387,A CORUA,"2,0","1017,8","1015,1",A CORUA,"8,6","8,9","24,2","19,6","14,9","2,2"
502,58,34,2017-05-17,00,Varias,16:20,15:30,Varias,1387,A CORUA,"1,6","1015,2","1012,8",A CORUA,"11,4","1,8","17,6","15,2","12,8","2,8"
503,58,99,2017-05-18,22,04,Varias,13:10,04:50,1387,A CORUA,"1,4","1015,9","1013,4",A CORUA,"10,8","9,4","16,9","14,3","11,7","4,7"
504,58,28,2017-05-19,22,02,16:30,12:50,01:00,1387,A CORUA,"0,0","1018,0","1014,9",A CORUA,"11,4","6,1","17,5","14,6","11,7","5,3"
505,58,01,2017-05-20,00,24,16:30,11:50,04:30,1387,A CORUA,"0,0","1017,5","1010,0",A CORUA,"10,0","12,8","17,5","15,1","12,7","3,6"
506,58,26,2017-05-21,00,16,17:10,13:20,Varias,1387,A CORUA,"0,0","1010,0","1002,4",A CORUA,"11,9","4,9","27,1","20,6","14,0","3,6"
507,58,36,2017-05-22,Varias,00,18:10,10:50,04:40,1387,A CORUA,"0,0","1014,3","1008,1",A CORUA,"9,7","12,1","18,5","16,1","13,7","3,6"
508,58,06,2017-05-23,00,18,01:10,15:20,04:50,1387,A CORUA,"0,0","1014,3","1009,7",A CORUA,"6,1","14,1","25,5","18,9","12,3","2,8"
509,58,28,2017-05-24,00,16,17:20,14:50,05:10,1387,A CORUA,"0,0","1010,1","1006,2",A CORUA,"7,2","13,9","28,1","22,0","15,8","2,8"
510,58,21,2017-05-25,00,16,12:50,13:00,Varias,1387,A CORUA,"5,2","1006,4","1004,0",A CORUA,"8,9","7,9","27,3","21,5","15,7","1,9"
511,58,06,2017-05-26,11,Varias,12:00,15:40,05:30,1387,A CORUA,"11,2","1008,2","1003,5",A CORUA,"11,7","2,2","19,0","17,0","14,9","2,5"
512,58,29,2017-05-27,00,07,16:10,11:40,05:00,1387,A CORUA,"0,8","1007,7","1005,1",A CORUA,"6,4","3,7","20,2","17,8","15,5","2,2"
513,58,26,2017-05-28,21,02,15:40,12:30,03:30,1387,A CORUA,"4,4","1008,3","1005,7",A CORUA,"7,2","2,9","20,2","18,0","15,8","1,1"
514,58,30,2017-05-29,23,04,16:50,09:30,Varias,1387,A CORUA,Ip,"1011,4","1006,5",A CORUA,"6,7","3,2","19,6","17,7","15,8","2,5"
515,58,36,2017-05-30,22,04,16:40,13:00,23:59,1387,A CORUA,"0,0","1012,7","1010,5",A CORUA,"6,7","9,7","19,9","17,8","15,7","2,2"
516,58,28,2017-05-31,Varias,14,16:20,11:00,05:20,1387,A CORUA,"0,0","1012,3","1011,2",A CORUA,"6,9","10,4","21,1","18,2","15,2","2,2"
517,58,33,2017-06-01,22,05,13:50,12:00,06:30,1387,A CORUA,"0,0","1012,8","1011,3",A CORUA,"6,9","5,4","19,9","17,6","15,3","2,5"
518,58,34,2017-06-02,22,04,23:59,11:30,04:20,1387,A CORUA,"0,4","1014,4","1011,2",A CORUA,"10,0","3,7","20,9","17,8","14,6","3,6"
519,58,34,2017-06-03,22,02,Varias,13:50,04:50,1387,A CORUA,"0,0","1016,2","1013,5",A CORUA,"10,0","11,0","18,3","16,4","14,6","3,9"
520,58,27,2017-06-04,00,Varias,11:50,12:50,05:30,1387,A CORUA,"0,0","1015,5","1014,4",A CORUA,"6,9","12,8","18,9","16,2","13,5","2,5"
521,58,26,2017-06-05,00,18,19:10,13:10,04:40,1387,A CORUA,"3,4","1014,4","1005,9",A CORUA,"15,8","4,4","21,1","17,0","12,8","5,8"
522,58,30,2017-06-06,22,00,01:40,13:40,02:10,1387,A CORUA,"0,2","1016,1","1009,7",A CORUA,"8,1","12,6","18,9","16,6","14,3","3,6"
523,58,31,2017-06-07,00,24,14:30,11:20,05:50,1387,A CORUA,"0,0","1015,8","1009,6",A CORUA,"7,5","14,1","19,4","15,7","12,0","2,5"
524,58,30,2017-06-08,00,17,18:20,11:50,04:30,1387,A CORUA,"0,6","1009,6","1006,5",A CORUA,"8,3","4,5","22,0","17,8","13,7","3,1"
525,58,30,2017-06-09,23,Varias,13:40,14:00,05:30,1387,A CORUA,"0,0","1011,1","1008,2",A CORUA,"7,2","13,3","21,4","18,4","15,5","2,8"
526,58,28,2017-06-10,22,03,15:20,13:40,04:50,1387,A CORUA,Ip,"1012,1","1009,9",A CORUA,"8,6","10,9","23,6","19,5","15,4","3,9"
527,58,36,2017-06-11,22,03,19:30,14:40,Varias,1387,A CORUA,"0,8","1015,4","1011,2",A CORUA,"10,0","1,5","19,4","17,8","16,3","3,6"
528,58,36,2017-06-12,00,19,14:10,17:00,Varias,1387,A CORUA,"0,0","1014,8","1006,6",A CORUA,"10,8","9,9","21,5","18,8","16,1","5,6"
529,58,25,2017-06-13,09,13,18:20,14:00,23:00,1387,A CORUA,Ip,"1008,1","1003,3",A CORUA,"8,3","4,3","23,3","19,6","16,0","3,1"
530,58,34,2017-06-14,24,02,13:10,14:00,23:40,1387,A CORUA,"0,0","1012,5","1006,6",A CORUA,"7,2","0,1","19,1","17,4","15,6","3,3"
531,58,99,2017-06-15,12,01,Varias,13:00,04:10,1387,A CORUA,"0,0","1015,9","1012,1",A CORUA,"11,1","13,7","20,2","17,4","14,6","4,2"
532,58,06,2017-06-16,00,18,00:00,12:20,04:40,1387,A CORUA,"0,0","1015,2","1011,4",A CORUA,"11,1","14,3","26,1","21,0","15,8","3,1"
533,58,27,2017-06-17,00,19,16:30,14:30,04:50,1387,A CORUA,"0,0","1012,2","1006,5",A CORUA,"5,3","14,3","29,9","23,6","17,4","1,9"
534,58,25,2017-06-18,00,14,15:10,13:30,03:50,1387,A CORUA,"0,0","1006,6","1004,4",A CORUA,"7,8","14,0","29,5","24,3","19,1","1,4"
535,58,28,2017-06-19,Varias,Varias,13:40,12:50,05:50,1387,A CORUA,"0,0","1008,5","1004,7",A CORUA,"6,9","10,4","26,1","20,8","15,6","1,1"
536,58,29,2017-06-20,11,24,13:00,16:30,05:00,1387,A CORUA,"0,0","1008,5","1006,1",A CORUA,"6,1","12,7","27,3","22,2","17,1","2,2"
537,58,28,2017-06-21,23,03,10:00,00:10,07:20,1387,A CORUA,"0,4","1010,8","1005,5",A CORUA,"6,4","0,9","23,0","20,2","17,3","1,7"
538,58,99,2017-06-22,Varias,Varias,Varias,14:20,05:00,1387,A CORUA,Ip,"1016,0","1010,2",A CORUA,"5,8","2,4","22,5","20,0","17,4","2,2"
539,58,34,2017-06-23,21,03,15:10,10:50,04:40,1387,A CORUA,"0,0","1017,9","1015,3",A CORUA,"7,5","12,7","21,7","19,0","16,4","2,8"
540,58,35,2017-06-24,00,24,13:20,14:10,04:40,1387,A CORUA,"0,0","1017,4","1013,4",A CORUA,"7,2","13,7","21,7","18,7","15,7","2,2"
541,58,35,2017-06-25,00,20,13:30,17:40,06:30,1387,A CORUA,"0,0","1013,4","1004,4",A CORUA,"11,4","13,3","23,2","19,1","15,0","4,4"
542,58,26,2017-06-26,12,03,11:30,08:30,23:50,1387,A CORUA,Ip,"1006,5","1004,2",A CORUA,"9,4","0,7","19,8","18,4","17,1","2,8"
543,58,24,2017-06-27,00,24,14:40,14:20,05:30,1387,A CORUA,"8,0","1005,0","1000,6",A CORUA,"13,6","3,3","22,2","19,5","16,8","3,3"
544,58,23,2017-06-28,23,Varias,02:10,15:10,23:20,1387,A CORUA,"6,6","1008,3","998,8",A CORUA,"15,8","4,2","19,4","16,6","13,9","6,4"
545,58,28,2017-06-29,24,05,06:00,14:10,06:20,1387,A CORUA,"7,2","1010,8","1006,1",A CORUA,"16,1","5,1","19,0","16,4","13,7","6,7"
546,58,27,2017-06-30,22,02,01:30,12:40,00:40,1387,A CORUA,"0,8","1020,3","1010,6",A CORUA,"13,3","7,5","18,6","16,2","13,8","4,2"
547,58,27,2017-07-01,22,03,13:00,13:00,01:50,1387,A CORUA,"0,0","1021,8","1019,6",A CORUA,"7,8","6,4","20,2","17,5","14,8","3,1"
548,58,34,2017-07-02,00,Varias,16:40,11:20,00:00,1387,A CORUA,"0,0","1021,5","1017,4",A CORUA,"13,1","11,7","20,7","18,3","15,9","4,4"
549,58,99,2017-07-03,00,24,Varias,14:00,05:00,1387,A CORUA,"0,0","1017,4","1008,8",A CORUA,"6,4","14,7","26,0","20,8","15,7","1,9"
550,58,27,2017-07-04,00,17,12:50,12:30,20:30,1387,A CORUA,"0,0","1008,8","1003,0",A CORUA,"10,3","11,7","31,9","24,7","17,5","4,7"
551,58,27,2017-07-05,23,04,15:10,13:40,23:40,1387,A CORUA,"0,0","1009,2","1005,4",A CORUA,"10,3","4,0","21,7","19,4","17,2","2,5"
552,58,32,2017-07-06,23,Varias,11:50,11:10,02:40,1387,A CORUA,"0,0","1011,4","1007,7",A CORUA,"6,4","5,0","21,7","19,1","16,5","2,8"
553,58,36,2017-07-07,22,04,22:50,14:50,Varias,1387,A CORUA,Ip,"1012,9","1010,6",A CORUA,"8,1","0,0","20,2","18,8","17,3","1,9"
554,58,35,2017-07-08,01,24,15:10,14:20,23:40,1387,A CORUA,Ip,"1012,7","1010,9",A CORUA,"9,7","6,0","20,1","18,4","16,7","4,4"
555,58,28,2017-07-09,00,17,14:20,12:00,00:30,1387,A CORUA,"0,8","1010,9","1009,4",A CORUA,"8,3","4,9","21,8","19,2","16,7","2,5"
556,58,32,2017-07-10,12,03,18:30,12:50,23:59,1387,A CORUA,Ip,"1012,2","1010,0",A CORUA,"7,2","6,4","20,6","18,1","15,6","2,8"
557,58,28,2017-07-11,22,14,14:50,12:10,05:40,1387,A CORUA,"1,6","1011,9","1009,8",A CORUA,"11,9","6,1","24,5","19,5","14,5","3,9"
558,58,26,2017-07-12,21,00,00:20,15:50,03:20,1387,A CORUA,"0,0","1015,8","1011,8",A CORUA,"6,9","6,8","21,1","19,2","17,2","2,8"
559,58,35,2017-07-13,12,03,16:10,13:40,04:00,1387,A CORUA,"0,0","1016,7","1014,9",A CORUA,"11,7","4,4","20,4","18,8","17,2","5,0"
560,58,06,2017-07-14,00,Varias,19:20,13:00,Varias,1387,A CORUA,"0,0","1015,6","1013,4",A CORUA,"13,6","11,9","24,4","21,1","17,8","5,8"
561,58,04,2017-07-15,00,Varias,16:30,12:00,02:00,1387,A CORUA,"0,0","1013,9","1011,1",A CORUA,"12,5","14,6","25,4","21,5","17,6","5,3"
562,58,06,2017-07-16,00,18,17:50,12:30,05:30,1387,A CORUA,"0,0","1012,0","1008,1",A CORUA,"8,3","14,3","27,6","22,4","17,2","3,1"
563,58,26,2017-07-17,00,18,18:40,15:30,23:40,1387,A CORUA,"0,0","1008,8","1004,2",A CORUA,"10,0","12,5","25,7","21,8","17,9","2,8"
564,58,21,2017-07-18,22,Varias,14:00,15:10,01:40,1387,A CORUA,Ip,"1005,0","1003,2",A CORUA,"13,1","5,3","25,1","21,1","17,1","4,2"
565,58,28,2017-07-19,Varias,Varias,13:30,13:30,23:50,1387,A CORUA,"2,0","1011,7","1003,7",A CORUA,"11,7","4,1","22,1","19,2","16,3","4,2"
566,58,34,2017-07-20,10,24,14:20,11:00,23:59,1387,A CORUA,"0,0","1012,5","1010,2",A CORUA,"6,9","11,9","21,1","18,4","15,7","3,1"
567,58,28,2017-07-21,00,17,14:10,13:20,00:40,1387,A CORUA,"1,4","1010,2","1007,0",A CORUA,"13,6","7,9","23,0","19,2","15,4","4,2"
568,58,28,2017-07-22,Varias,03,14:20,15:30,05:10,1387,A CORUA,"0,0","1014,9","1007,4",A CORUA,"9,7","10,6","22,0","19,2","16,3","4,4"
569,58,99,2017-07-23,Varias,03,Varias,14:10,03:50,1387,A CORUA,"1,6","1017,0","1014,2",A CORUA,"9,7","1,4","23,5","19,8","16,1","2,8"
570,58,36,2017-07-24,12,Varias,12:10,13:40,07:40,1387,A CORUA,"0,2","1019,2","1016,7",A CORUA,"6,7","4,7","21,3","18,9","16,5","2,8"
571,58,34,2017-07-25,00,24,15:20,13:20,Varias,1387,A CORUA,"0,0","1017,8","1012,8",A CORUA,"8,3","10,4","21,7","19,2","16,8","3,3"
572,58,27,2017-07-26,00,24,12:30,13:50,05:50,1387,A CORUA,"0,0","1012,8","1009,8",A CORUA,"8,1","10,9","23,3","20,2","17,2","3,1"
573,58,26,2017-07-27,21,05,08:20,09:00,Varias,1387,A CORUA,"5,2","1011,1","1008,7",A CORUA,"6,7","0,0","21,9","20,0","18,0","2,2"
574,58,23,2017-07-28,08,24,19:20,16:50,04:40,1387,A CORUA,"0,0","1011,3","1009,5",A CORUA,"6,9","8,6","24,8","20,8","16,9","2,5"
575,58,23,2017-07-29,24,Varias,15:30,14:00,23:50,1387,A CORUA,"0,2","1009,6","1007,4",A CORUA,"18,3","5,3","27,7","22,8","17,9","5,6"
576,58,29,2017-07-30,00,Varias,14:20,09:40,04:40,1387,A CORUA,"0,0","1009,6","1008,0",A CORUA,"11,4","5,8","22,6","20,0","17,4","4,4"
577,58,33,2017-07-31,23,05,14:50,11:20,05:30,1387,A CORUA,"0,0","1008,8","1006,5",A CORUA,"7,2","11,8","21,9","19,4","16,8","2,5"
578,58,34,2017-08-01,21,02,Varias,14:10,05:40,1387,A CORUA,"0,0","1013,0","1008,3",A CORUA,"6,7","13,7","22,0","18,6","15,1","2,2"
579,58,21,2017-08-02,00,15,18:30,14:50,05:30,1387,A CORUA,"0,6","1012,7","1009,8",A CORUA,"11,9","9,5","28,1","22,2","16,4","4,4"
580,58,19,2017-08-03,09,24,22:30,15:50,05:40,1387,A CORUA,"0,0","1013,0","1010,3",A CORUA,"9,2","9,9","24,5","21,4","18,4","2,5"
581,58,22,2017-08-04,24,04,09:10,10:30,22:30,1387,A CORUA,"4,6","1013,8","1009,7",A CORUA,"10,0","0,0","25,4","21,0","16,5","2,8"
582,58,36,2017-08-05,21,00,16:30,08:40,01:50,1387,A CORUA,"0,0","1017,2","1013,8",A CORUA,"13,6","8,8","20,0","18,2","16,4","5,0"
583,58,05,2017-08-06,00,24,13:30,14:00,00:50,1387,A CORUA,"0,0","1016,8","1011,1",A CORUA,"12,5","9,5","23,3","20,1","16,9","6,1"
584,58,02,2017-08-07,23,04,06:50,14:40,08:00,1387,A CORUA,"0,6","1013,6","1008,9",A CORUA,"13,1","4,2","19,8","18,0","16,2","4,7"
585,58,29,2017-08-08,Varias,Varias,13:10,12:10,05:20,1387,A CORUA,"5,2","1015,4","1013,0",A CORUA,"8,9","10,7","22,2","19,0","15,9","3,3"
586,58,29,2017-08-09,Varias,02,00:20,12:40,02:00,1387,A CORUA,"0,0","1020,9","1014,6",A CORUA,"10,8","12,3","20,3","17,6","14,9","5,0"
587,58,36,2017-08-10,Varias,Varias,14:40,10:30,05:50,1387,A CORUA,"0,0","1021,4","1019,4",A CORUA,"14,2","13,6","20,5","17,9","15,3","5,3"
588,58,36,2017-08-11,00,18,14:10,10:10,05:30,1387,A CORUA,"0,0","1019,5","1015,9",A CORUA,"13,1","13,4","21,4","18,0","14,5","5,0"
589,58,35,2017-08-12,00,24,15:20,13:40,05:50,1387,A CORUA,"0,0","1016,6","1013,8",A CORUA,"14,2","12,8","21,1","17,7","14,3","5,0"
590,58,02,2017-08-13,00,24,15:30,11:30,06:00,1387,A CORUA,"0,0","1013,8","1006,0",A CORUA,"8,6","12,6","24,6","20,0","15,5","1,7"
591,58,28,2017-08-14,24,04,10:40,13:30,06:10,1387,A CORUA,"0,2","1011,2","1004,5",A CORUA,"10,6","5,2","24,2","21,0","17,7","2,8"
592,58,29,2017-08-15,21,Varias,04:40,13:10,06:00,1387,A CORUA,"0,2","1015,3","1010,6",A CORUA,"6,7","6,2","21,9","19,3","16,7","2,5"
593,58,29,2017-08-16,08,03,16:40,11:20,05:50,1387,A CORUA,"0,0","1015,4","1014,0",A CORUA,"11,9","12,1","24,7","20,0","15,3","4,4"
594,58,27,2017-08-17,Varias,16,15:50,12:00,Varias,1387,A CORUA,"4,6","1014,2","1012,1",A CORUA,"10,3","8,9","25,2","22,7","20,2","4,4"
595,58,36,2017-08-18,21,04,16:00,12:10,23:50,1387,A CORUA,"0,0","1016,1","1011,5",A CORUA,"10,0","9,7","24,2","20,7","17,2","3,9"
596,58,36,2017-08-19,Varias,04,14:30,12:00,02:20,1387,A CORUA,"0,0","1016,8","1014,8",A CORUA,"11,7","12,5","22,4","19,6","16,8","4,7"
597,58,35,2017-08-20,00,24,12:00,10:30,Varias,1387,A CORUA,"0,0","1016,0","1009,7",A CORUA,"7,5","13,1","24,4","20,5","16,6","2,2"
598,58,27,2017-08-21,00,15,14:40,11:50,23:30,1387,A CORUA,"0,0","1009,8","1005,2",A CORUA,"8,3","12,3","33,2","25,5","17,8","2,2"
599,58,28,2017-08-22,21,00,10:40,11:40,Varias,1387,A CORUA,"0,0","1011,8","1007,9",A CORUA,"7,2","10,1","23,3","20,6","17,8","2,5"
600,58,34,2017-08-23,Varias,17,17:20,12:40,06:00,1387,A CORUA,"0,4","1011,1","1009,9",A CORUA,"10,3","1,9","21,9","19,6","17,4","2,8"
601,58,24,2017-08-24,00,19,20:10,15:10,Varias,1387,A CORUA,"0,0","1010,5","1009,3",A CORUA,"8,6","5,7","22,7","19,7","16,7","2,8"
602,58,30,2017-08-25,00,24,13:40,12:10,03:30,1387,A CORUA,Ip,"1009,8","1006,9",A CORUA,"6,1","9,1","23,2","20,1","17,0","2,5"
603,58,35,2017-08-26,08,18,15:50,13:00,04:10,1387,A CORUA,"0,1","1007,0","1003,9",A CORUA,"7,5","6,9","23,5","20,6","17,8","3,1"
604,58,27,2017-08-27,23,05,14:10,14:10,06:10,1387,A CORUA,"9,4","1006,5","1003,5",A CORUA,"10,3","7,0","23,0","19,7","16,4","2,8"
605,58,06,2017-08-28,23,06,06:00,13:30,06:10,1387,A CORUA,Ip,"1008,0","1005,2",A CORUA,"6,7","7,8","23,0","20,0","16,9","2,8"
606,58,36,2017-08-29,22,05,16:10,00:00,23:50,1387,A CORUA,"3,0","1009,2","1006,3",A CORUA,"9,4","0,0","19,9","18,6","17,4","3,3"
607,58,36,2017-08-30,24,03,17:50,13:30,18:10,1387,A CORUA,"0,4","1013,9","1007,5",A CORUA,"9,2","0,0","18,6","17,2","15,9","2,5"
608,58,01,2017-08-31,Varias,01,15:40,13:30,05:50,1387,A CORUA,"0,0","1017,1","1013,6",A CORUA,"10,0","9,6","20,5","17,8","15,0","3,6"
609,58,02,2017-09-01,22,Varias,16:00,12:00,05:30,1387,A CORUA,"0,0","1019,2","1016,4",A CORUA,"10,3","11,6","21,5","17,4","13,4","3,3"
610,58,35,2017-09-02,00,24,14:00,12:00,06:00,1387,A CORUA,Ip,"1018,8","1012,1",A CORUA,"6,7","10,3","22,5","18,0","13,4","1,9"
611,58,22,2017-09-03,00,16,16:50,12:30,05:10,1387,A CORUA,"2,4","1012,5","1006,5",A CORUA,"13,1","2,2","22,9","19,4","15,8","4,4"
612,58,24,2017-09-04,23,Varias,02:30,13:50,04:10,1387,A CORUA,"0,2","1013,9","1007,9",A CORUA,"7,8","3,0","22,5","20,2","17,9","2,2"
613,58,99,2017-09-05,Varias,Varias,Varias,11:20,23:59,1387,A CORUA,"0,6","1020,3","1013,3",A CORUA,"8,3","3,3","23,5","20,3","17,1","3,6"
614,58,99,2017-09-06,10,18,Varias,10:00,06:10,1387,A CORUA,"0,0","1020,7","1017,4",A CORUA,"11,9","11,3","20,7","18,1","15,5","4,4"
615,58,36,2017-09-07,00,24,15:00,11:10,06:50,1387,A CORUA,"0,0","1017,8","1013,0",A CORUA,"9,4","9,2","19,8","17,2","14,7","3,6"
616,58,25,2017-09-08,00,23,16:40,13:40,05:50,1387,A CORUA,"1,3","1013,0","1007,0",A CORUA,"12,8","6,2","23,2","18,0","12,8","2,5"
617,58,32,2017-09-09,Varias,04,04:00,14:10,07:20,1387,A CORUA,"2,4","1010,0","1006,6",A CORUA,"10,0","6,9","20,4","18,2","15,9","3,6"
618,58,24,2017-09-10,11,24,10:30,11:00,04:40,1387,A CORUA,"2,3","1011,4","1008,8",A CORUA,"10,0","3,2","20,2","17,8","15,3","3,3"
619,58,27,2017-09-11,21,00,15:20,13:40,20:40,1387,A CORUA,"2,0","1012,0","1008,8",A CORUA,"11,4","7,8","22,0","19,0","16,1","4,2"
620,58,27,2017-09-12,22,04,16:30,13:10,Varias,1387,A CORUA,Ip,"1015,2","1010,0",A CORUA,"10,8","7,2","23,6","20,0","16,5","3,6"
621,58,26,2017-09-13,10,18,14:10,13:10,07:00,1387,A CORUA,"6,2","1015,4","1013,8",A CORUA,"9,2","0,8","22,6","20,6","18,6","3,1"
622,58,30,2017-09-14,10,01,01:20,13:20,03:40,1387,A CORUA,"3,6","1018,9","1013,6",A CORUA,"11,7","10,5","19,5","17,2","15,0","4,2"
623,58,35,2017-09-15,00,24,01:40,12:00,06:40,1387,A CORUA,"0,8","1015,7","1012,7",A CORUA,"10,3","9,6","19,0","16,2","13,5","2,8"
624,58,08,2017-09-16,10,05,03:00,12:50,Varias,1387,A CORUA,Ip,"1013,0","1011,1",A CORUA,"6,7","8,2","19,4","15,7","12,0","2,2"
625,58,22,2017-09-17,09,24,23:59,13:20,06:00,1387,A CORUA,"6,6","1013,1","1009,2",A CORUA,"11,1","5,1","20,2","17,2","14,1","3,6"
626,58,22,2017-09-18,22,00,00:00,11:40,01:20,1387,A CORUA,"0,6","1017,3","1009,1",A CORUA,"11,1","4,4","21,7","18,8","15,9","3,6"
627,58,31,2017-09-19,09,24,14:50,11:50,05:40,1387,A CORUA,"0,0","1018,0","1015,6",A CORUA,"5,8","10,1","20,6","17,7","14,8","1,9"
628,58,30,2017-09-20,00,24,13:30,13:20,06:30,1387,A CORUA,"2,4","1015,6","1009,9",A CORUA,"5,8","11,0","21,5","17,2","12,9","1,1"
629,58,99,2017-09-21,21,04,Varias,01:40,08:40,1387,A CORUA,"6,8","1015,3","1008,9",A CORUA,"8,6","2,8","18,0","16,4","14,7","3,9"
630,58,36,2017-09-22,Varias,24,12:00,10:40,00:30,1387,A CORUA,"0,0","1015,2","1010,0",A CORUA,"10,0","10,5","19,8","17,4","14,9","3,9"
631,58,28,2017-09-23,22,04,13:20,13:10,04:40,1387,A CORUA,"0,0","1012,1","1007,8",A CORUA,"9,2","8,6","21,7","17,6","13,6","2,8"
632,58,23,2017-09-24,21,05,14:50,12:50,01:20,1387,A CORUA,"2,8","1014,1","1010,3",A CORUA,"10,0","1,6","19,9","17,8","15,6","3,1"
633,58,25,2017-09-25,12,Varias,01:10,12:50,23:59,1387,A CORUA,"0,0","1016,8","1013,8",A CORUA,"6,7","8,2","20,3","17,8","15,4","2,5"
634,58,28,2017-09-26,00,23,14:20,12:40,06:40,1387,A CORUA,"0,0","1015,9","1010,8",A CORUA,"6,7","11,1","21,8","17,1","12,4","1,7"
635,58,22,2017-09-27,Varias,05,12:00,12:40,00:50,1387,A CORUA,"0,0","1013,0","1009,9",A CORUA,"10,0","4,4","24,9","21,0","17,2","3,3"
636,58,24,2017-09-28,21,16,13:20,14:50,04:30,1387,A CORUA,"0,0","1014,1","1012,0",A CORUA,"10,3","6,8","25,4","21,6","17,9","2,5"
637,58,30,2017-09-29,22,Varias,13:30,08:40,13:50,1387,A CORUA,"1,0","1017,0","1012,8",A CORUA,"9,4","0,9","21,4","18,0","14,6","2,2"
638,58,28,2017-09-30,09,14,13:30,12:30,Varias,1387,A CORUA,"1,0","1017,1","1015,3",A CORUA,"6,9","4,6","20,8","17,6","14,3","1,7"
639,58,99,2017-10-01,Varias,02,Varias,14:10,23:50,1387,A CORUA,"0,0","1018,5","1015,9",A CORUA,"8,3","8,7","21,9","19,9","17,9","3,9"
640,58,33,2017-10-02,09,16,13:20,11:40,23:30,1387,A CORUA,"1,0","1018,9","1016,7",A CORUA,"6,7","4,0","23,3","20,4","17,6","2,2"
641,58,01,2017-10-03,00,Varias,17:30,10:50,23:59,1387,A CORUA,"0,0","1017,0","1014,3",A CORUA,"8,1","10,3","21,9","19,4","16,8","2,8"
642,58,05,2017-10-04,23,16,18:00,13:00,06:30,1387,A CORUA,"0,0","1014,9","1012,4",A CORUA,"8,3","10,6","24,1","19,6","15,1","2,2"
643,58,35,2017-10-05,10,03,12:30,15:00,05:20,1387,A CORUA,"0,0","1016,7","1014,5",A CORUA,"10,0","9,7","21,1","18,6","16,0","3,9"
644,58,05,2017-10-06,10,17,18:40,12:50,06:50,1387,A CORUA,"0,0","1017,1","1014,5",A CORUA,"10,6","10,9","23,1","19,2","15,4","4,2"
645,58,99,2017-10-07,Varias,16,Varias,14:50,06:40,1387,A CORUA,"0,0","1015,3","1011,7",A CORUA,"4,2","10,8","23,1","18,5","13,9","1,7"
646,58,36,2017-10-08,Varias,16,13:00,11:20,05:50,1387,A CORUA,"0,0","1014,0","1012,1",A CORUA,"4,7","10,6","21,5","17,0","12,4","2,2"
647,58,35,2017-10-09,10,17,13:10,13:30,05:10,1387,A CORUA,"0,0","1014,4","1012,3",A CORUA,"4,4","10,5","20,9","16,2","11,4","1,7"
648,58,15,2017-10-10,09,16,05:30,11:50,07:10,1387,A CORUA,"0,0","1013,1","1010,5",A CORUA,"4,2","10,6","21,2","16,4","11,5","1,4"
